DATE-CUSTOMER_ID,PRODUCT_ID
11/2/2000-81986,4710421090257
11/2/2000-1601909,4710035311106
11/2/2000-1546439,20505233
11/2/2000-922869,4711985005626
11/2/2000-1614770,20510183
11/2/2000-631020,4710010020054
11/2/2000-1299878,4710706211759
11/2/2000-397391,4710088412218
11/2/2000-993869,4710199011775
11/2/2000-1026351,4710943100113
11/2/2000-26550,4710022237501
11/2/2000-629539,4710670200209
11/2/2000-928250,4710063151071
11/2/2000-628662,4710857472634
11/2/2000-540681,4710467551224
11/2/2000-1425055,4710110221344
11/2/2000-426848,4710085120093
11/2/2000-321433,4710063111389
11/2/2000-399449,4715747122248
11/2/2000-119283,2250078000350
11/2/2000-1093476,4710254031144
11/2/2000-790109,4710085172702
11/2/2000-1151404,4710294110212
11/2/2000-629539,4710022275503
11/2/2000-889667,4710740600106
11/2/2000-730457,4710570000145
11/2/2000-236645,4710740600090
11/2/2000-790109,4710015202912
11/2/2000-993869,300080851111
11/2/2000-843263,4710008111146
11/2/2000-920971,4710036009316
11/2/2000-1425055,4711634002570
11/2/2000-424172,4712048022017
11/2/2000-629539,4710022237501
11/2/2000-1557824,4710008290094
11/2/2000-628662,4710154058319
11/2/2000-157025,8007150000111
11/2/2000-790109,4710543310066
11/2/2000-535021,4710114606048
11/2/2000-326919,4710857472634
11/2/2000-323215,4710172030021
11/2/2000-1018806,4711022100017
11/2/2000-1023299,4710467221196
11/2/2000-707985,4710088410610
11/2/2000-1261509,4710043102017
11/2/2000-1095685,4710530011105
11/2/2000-1400670,4711258001256
11/2/2000-1425055,8801037013832
11/2/2000-1521665,4710594912028
11/2/2000-1185676,4710110222976
11/2/2000-631020,4710126021204
11/2/2000-707985,4710085120161
11/2/2000-1444988,4711271000014
11/2/2000-1657098,4710731010907
11/2/2000-1614770,4710247001437
11/2/2000-161084,20557003
11/2/2000-919937,4710022233503
11/2/2000-570565,4710088410139
11/2/2000-1659726,4710254011627
11/2/2000-1191004,4710085185290
11/2/2000-915328,9312631801118
11/2/2000-1640496,4710063312212
11/2/2000-1635126,4710144101452
11/2/2000-1243635,4710254011634
11/2/2000-707985,4710020842424
11/2/2000-1380934,4710057160027
11/2/2000-919937,4710043654103
11/2/2000-468718,4710774010032
11/2/2000-334563,8000500003787
11/2/2000-321433,4710172030014
11/2/2000-161084,4710105046013
11/2/2000-321433,4710323168054
11/2/2000-1284263,4710632001660
11/2/2000-1033571,4710105031675
11/2/2000-570565,4710094009273
11/2/2000-1359145,4711437000131
11/2/2000-1033571,4710085120628
11/2/2000-1451115,20557003
11/2/2000-669535,4719111237187
11/2/2000-740609,4710036009538
11/2/2000-920971,4710120560129
11/2/2000-921732,4715874000655
11/2/2000-1401752,4710734001476
11/2/2000-1292459,4710585930666
11/2/2000-941440,4714947000011
11/2/2000-886628,4711202220016
11/2/2000-1546439,4714499850041
11/2/2000-998512,4710677001243
11/2/2000-1185676,4710291138134
11/2/2000-95549,39047001138
11/2/2000-119283,4710085172702
11/2/2000-843263,4710199010174
11/2/2000-1033380,4710247000584
11/2/2000-1054743,4710717900666
11/2/2000-921732,4711572001260
11/2/2000-935111,4711437000063
11/2/2000-1425055,4710943100335
11/2/2000-1395730,4710114321231
11/2/2000-1600643,4710176013143
11/2/2000-1175196,4710011401135
11/2/2000-895651,4710085120628
11/2/2000-543125,4711985005572
11/2/2000-1163063,4710063031878
11/2/2000-679701,4710011411479
11/2/2000-886628,4710321790509
11/2/2000-1239126,4711524000419
11/2/2000-1587203,4711022100017
11/2/2000-1359145,4711207101044
11/2/2000-915328,4710008290056
11/2/2000-190138,4718433613310
11/2/2000-941440,4710094004711
11/2/2000-23795,4710097110402
11/2/2000-455411,20432911
11/2/2000-1451115,4710047502066
11/2/2000-323215,4902704244567
11/2/2000-740609,4710054380619
11/2/2000-424172,4710176121145
11/2/2000-1425055,4711184739858
11/2/2000-1183054,4710022391708
11/2/2000-426282,4713390600021
11/2/2000-957885,4710035310055
11/2/2000-236645,4713045019611
11/2/2000-196765,4713154428304
11/2/2000-798983,4710049002052
11/2/2000-921732,9556437002274
11/2/2000-537957,4710088490353
11/2/2000-570565,8712045011317
11/2/2000-593625,4711109809109
11/2/2000-1165647,4711258001256
11/2/2000-838054,4715496000095
11/2/2000-134941,4710908131534
11/2/2000-1095685,4902430386326
11/2/2000-1238747,2250078000138
11/2/2000-1068610,4901201101014
11/2/2000-535021,4710110533102
11/2/2000-380300,4710090050279
11/2/2000-941440,4710632001660
11/2/2000-889667,4710088410139
11/2/2000-1093476,4710088414656
11/2/2000-161084,4710030110308
11/2/2000-1407044,9415007603290
11/2/2000-29421,4710088432353
11/2/2000-399449,4711767670103
11/2/2000-928724,4710626110613
11/2/2000-878111,4710015103684
11/2/2000-1649574,4710060000099
11/2/2000-905084,4710265849066
11/2/2000-1200218,4710852001020
11/2/2000-1407044,4902704881052
11/2/2000-628662,4711258001256
11/2/2000-1600643,4710632002445
11/2/2000-921732,4710126152014
11/2/2000-631020,4710088410207
11/2/2000-1534108,4903101125107
11/2/2000-1600643,4710543214012
11/2/2000-26550,4719862940077
11/2/2000-48590,4710105045313
11/2/2000-347877,4710254011641
11/2/2000-919937,4710088620156
11/2/2000-707985,71691102373
11/2/2000-629539,4710670200308
11/2/2000-1093476,4711271000090
11/2/2000-1186987,4710960893036
11/2/2000-1401752,9556023331146
11/2/2000-886628,4710043004120
11/2/2000-1012392,4710515535091
11/2/2000-334563,5025232159468
11/2/2000-157025,4710094014406
11/2/2000-1068610,4710088410610
11/2/2000-919937,9310052121372
11/2/2000-1151404,4714854888733
11/2/2000-1823,300410824006
11/2/2000-236645,4975162902515
11/2/2000-380300,4903111145744
11/2/2000-1068610,4713071811159
11/2/2000-921732,9556121000210
11/2/2000-1175196,4710008290032
11/2/2000-922869,4718752200017
11/2/2000-540681,4710249002869
11/2/2000-975186,4711022100017
11/2/2000-1026351,4710362020139
11/2/2000-333122,4710085120680
11/2/2000-629539,4711300982052
11/2/2000-982771,4710943101059
11/2/2000-1238747,2250078000541
11/2/2000-993869,80135616
11/2/2000-556637,4710265849066
11/2/2000-1018806,4710144204443
11/2/2000-1296372,4710105010182
11/2/2000-21951,27000666647
11/2/2000-183031,4711587809011
11/2/2000-838139,4710498123964
11/2/2000-669535,4713045029979
11/2/2000-770910,9556023331528
11/2/2000-424172,4710126040083
11/2/2000-399449,4715747122231
11/2/2000-630849,4903101125107
11/2/2000-921732,4719862940060
11/2/2000-334563,4710176123798
11/2/2000-380300,4902430489133
11/2/2000-982771,4710105045450
11/2/2000-1359145,4901360218868
11/2/2000-1649574,4710466103073
11/2/2000-426282,4710085120628
11/2/2000-183031,4710583300089
11/2/2000-666244,4710515535022
11/2/2000-334563,4710008241270
11/2/2000-323215,4714072300352
11/2/2000-46923,4710734001469
11/2/2000-137027,4710175565131
11/2/2000-183031,4710105015118
11/2/2000-356220,4710012142136
11/2/2000-23795,4710043102017
11/2/2000-88541,4710312030034
11/2/2000-117173,8888021200256
11/2/2000-790109,4710175565551
11/2/2000-397391,4716007111125
11/2/2000-137027,4711207001115
11/2/2000-120258,9556023331542
11/2/2000-941440,4710594912028
11/2/2000-1185676,19200021210
11/2/2000-631020,4713540001609
11/2/2000-217361,4710011406123
11/2/2000-1823,4710085172702
11/2/2000-928724,4710162000072
11/2/2000-898713,4714981010038
11/2/2000-21951,4710151201008
11/2/2000-838061,4719090106009
11/2/2000-919937,4711258007371
11/2/2000-334563,4710094699078
11/2/2000-666244,4710175565131
11/2/2000-991407,4710011417426
11/2/2000-161084,37000442127
11/2/2000-1054743,4902704881052
11/2/2000-828222,8992741941365
11/2/2000-48590,4710105015125
11/2/2000-197038,4710094004810
11/2/2000-236645,4711128553229
11/2/2000-69946,20000102818
11/2/2000-48590,4710857000042
11/2/2000-161084,4710594124605
11/2/2000-424172,4710085172696
11/2/2000-941440,4715062910384
11/2/2000-333122,4717101101265
11/2/2000-402590,4710105015125
11/2/2000-334563,4714082990468
11/2/2000-183031,4710105010137
11/2/2000-1823,300410824105
11/2/2000-137027,4710773366673
11/2/2000-445467,4716829880995
11/2/2000-183031,20544522
11/2/2000-838061,4710172030021
11/2/2000-21951,7616100873319
11/2/2000-129183,4716758007036
11/2/2000-333122,4710088410139
11/2/2000-865388,4714981010038
11/2/2000-321433,4710011401135
11/2/2000-134941,4710908131824
11/2/2000-920971,4713089001009
11/2/2000-161541,4712425010255
11/2/2000-535021,4710254011627
11/2/2000-866392,4719090701037
11/2/2000-161084,4710290006014
11/2/2000-889667,4710088410610
11/2/2000-380300,4711022100017
11/2/2000-921732,4710154058326
11/2/2000-445467,9310052751227
11/2/2000-334563,4710008241119
11/2/2000-117173,4710036003437
11/2/2000-46923,4710063312120
11/2/2000-334563,4710357203738
11/2/2000-326919,4710088410443
11/2/2000-157025,4710094032011
11/2/2000-347877,84501297329
11/2/2000-334563,37000440147
11/2/2000-26550,4710162000096
11/2/2000-334563,4710011402026
11/2/2000-190138,4710734000264
11/2/2000-593625,4710088414250
11/2/2000-26550,4710176013143
11/2/2000-920971,20432911
11/2/2000-334563,4710421090264
11/2/2000-161541,4710247005619
11/2/2000-828222,4710088410139
11/2/2000-81986,4710128030020
11/2/2000-21951,4710247005237
11/2/2000-321433,4710626844013
11/2/2000-415484,4710008290056
11/2/2000-380300,4710036007039
11/2/2000-426848,4712598000015
11/2/2000-21951,4710105040516
11/2/2000-137027,4711022100017
11/2/2000-1242867,4008600327684
11/2/2000-1711042,4710018004605
11/2/2000-1735925,4710088414137
11/2/2000-1600353,4710143830155
11/2/2000-1620023,4714082210153
11/2/2000-1818246,4710908131824
11/2/2000-1600353,723125910053
11/2/2000-1605174,7610700605004
11/2/2000-1418095,4909978199159
11/2/2000-1659054,4710017008024
11/2/2000-1976236,4712316673002
11/2/2000-1401752,4711408000207
11/2/2000-1249477,4710011401128
11/2/2000-1652796,4715398106864
11/2/2000-1401752,4710583300089
11/2/2000-1224306,4710320154142
11/2/2000-1779929,20301101
11/2/2000-1794892,84501238520
11/2/2000-1731248,4710172030069
11/2/2000-1600643,4897878020010
11/2/2000-1635126,4710739028881
11/2/2000-1668810,4710094014765
11/2/2000-1870831,4710105051185
11/2/2000-1711042,4710088410139
11/2/2000-1624359,4710362020054
11/2/2000-1598681,4710175565131
11/2/2000-1557510,4710583300089
11/2/2000-1659726,4715163200353
11/2/2000-1900309,4712301991012
11/2/2000-1921557,2230123002218
11/2/2000-1557824,4712147200606
11/2/2000-1224306,4710320224265
11/2/2000-1812534,4716357203211
11/2/2000-1766998,4710154012144
11/2/2000-1451115,4719598018545
11/2/2000-852845,4710047502011
11/2/2000-975186,4711271000014
11/2/2000-1543681,4713071811159
11/2/2000-957885,4711022100031
11/2/2000-1604238,71691102380
11/2/2000-1136548,4714480000776
11/2/2000-843263,4710035315517
11/2/2000-1507126,4712172010010
11/2/2000-1175196,4712076005327
11/2/2000-593625,4714508112047
11/2/2000-1191141,20546236
11/2/2000-770910,20535407
11/2/2000-1634501,4713089002006
11/2/2000-1565539,4710144471111
11/2/2000-1447507,4712598000015
11/2/2000-1186987,4710010020078
11/2/2000-1430868,4710095987402
11/2/2000-1659726,4710088443328
11/2/2000-1242867,77805110012
11/2/2000-1635126,4710626110156
11/2/2000-1239126,4711634002297
11/2/2000-919937,4710015202721
11/2/2000-998512,40000757320
11/2/2000-1451115,2250078000398
11/2/2000-1659726,4985636900008
11/2/2000-1507126,4710095958006
11/2/2000-1733426,2250271000218
11/2/2000-975186,4710339080029
11/2/2000-1163063,4710247000249
11/2/2000-1634501,4906871010390
11/2/2000-1546439,5010415089236
11/2/2000-919937,4710022237501
11/2/2000-1659054,4710047502677
11/2/2000-1598681,4710626110613
11/2/2000-1798272,28400017305
11/2/2000-1733426,4719090105002
11/2/2000-1666052,4710205000267
11/2/2000-1614770,4711372660094
11/2/2000-1600643,4902738431223
11/2/2000-1747300,4710247006128
11/2/2000-1845747,4710065234567
11/2/2000-1659054,4903301134626
11/2/2000-1165647,4710011401128
11/2/2000-1848519,4710011412148
11/2/2000-1534108,4710114128038
11/2/2000-2028095,4714276130021
11/2/2000-1659726,4710088414694
11/2/2000-1604238,4710247005299
11/2/2000-1598681,4710583920003
11/2/2000-1848519,2250028000225
11/2/2000-866392,4710085172696
11/2/2000-919937,4710043653106
11/2/2000-1447507,4710172030069
11/2/2000-1068610,4710088410207
11/2/2000-321433,4711524000907
11/2/2000-666244,4710096000322
11/2/2000-921732,4710094097768
11/2/2000-707985,4710110221511
11/2/2000-1238747,4710205006924
11/2/2000-1669589,8411732107424
11/2/2000-543125,4710866000507
11/2/2000-1018806,4710144101452
11/2/2000-1186987,8801687000206
11/2/2000-975186,4710144101452
11/2/2000-1451115,4711524000600
11/2/2000-119283,4711084113109
11/2/2000-196765,4714981010038
11/2/2000-426848,4710085172696
11/2/2000-415484,4712789000039
11/2/2000-975186,4710134023214
11/2/2000-43748,4710960892077
11/2/2000-356220,4710043102031
11/2/2000-424172,4710734000011
11/2/2000-26550,4710866000507
11/2/2000-26550,4710030346073
11/2/2000-629539,4710176041894
11/2/2000-26550,4902402376614
11/2/2000-183031,4710543310066
11/2/2000-397391,4710154018054
11/2/2000-48590,71463033492
11/2/2000-321433,4711524000495
11/2/2000-334563,4710303340234
11/2/2000-190138,4710010050082
11/2/2000-333122,4710191030019
11/2/2000-838139,4710498235148
11/2/2000-928724,4710047500116
11/2/2000-424172,4717265888316
11/2/2000-86059,2230090000095
11/2/2000-347877,4710088410795
11/2/2000-161541,4710561112604
11/2/2000-455411,2250078000534
11/2/2000-631020,4710543111038
11/2/2000-861052,4710177011230
11/2/2000-120258,4710357343700
11/2/2000-993869,4710199011874
11/2/2000-679701,8000380004966
11/2/2000-161084,4710931100040
11/2/2000-402590,4710583350701
11/2/2000-926713,4710095958006
11/2/2000-1823,4710085172696
11/2/2000-48590,4711616006626
11/2/2000-919937,4710063312151
11/2/2000-120258,4710105051420
11/2/2000-402590,8635012177
11/2/2000-852845,4713115888819
11/2/2000-334563,4714480001162
11/2/2000-137027,4710046011101
11/2/2000-190138,4710105010113
11/2/2000-443531,4710008241218
11/2/2000-29421,4710126091849
11/2/2000-321433,4710082012001
11/2/2000-137027,4719090105019
11/2/2000-556637,4710362010079
11/2/2000-426848,20565794
11/2/2000-570565,4710105045450
11/2/2000-993869,4711390437081
11/2/2000-950565,4710105045313
11/2/2000-928724,4714981010038
11/2/2000-334563,4710320228638
11/2/2000-197038,4710174041551
11/2/2000-26550,4711123400016
11/2/2000-356220,4710215100025
11/2/2000-236645,4710022237501
11/2/2000-129183,4710174041551
11/2/2000-421317,4710176021841
11/2/2000-426848,4710498128013
11/2/2000-426282,4710265847666
11/2/2000-48590,4711080010112
11/2/2000-29421,4711128778882
11/2/2000-426282,4710085120093
11/2/2000-303392,4711300986739
11/2/2000-570565,4710247000058
11/2/2000-426282,4710960892022
11/2/2000-219747,4710583350701
11/2/2000-183031,4711926724524
11/2/2000-426848,4710085120628
11/2/2000-26550,4710176011040
11/2/2000-82723,4710110222235
11/2/2000-556637,4710110200233
11/2/2000-380300,4710363379007
11/2/2000-50982,4710011432825
11/2/2000-950565,4711022100031
11/2/2000-666244,4710063111389
11/2/2000-445467,4710114128038
11/2/2000-353540,4711123110014
11/2/2000-217361,4710063413902
11/2/2000-137027,4714617946069
11/2/2000-920971,4710492311053
11/2/2000-161541,4715496000033
11/2/2000-95549,4710035315517
11/2/2000-48590,4719861020824
11/2/2000-666244,4710085172696
11/2/2000-50982,4711022100017
11/2/2000-321433,4710011409056
11/2/2000-50982,4711058111162
11/2/2000-790109,4710015202721
11/2/2000-196765,4719090106009
11/2/2000-48590,4711634002570
11/2/2000-50982,4710085120093
11/2/2000-1823,4710085120628
11/2/2000-535021,4710160001033
11/2/2000-26550,4713720001061
11/2/2000-950565,4710105045450
11/2/2000-402590,4710311856116
11/2/2000-333122,4902105004128
11/2/2000-629539,4712934010074
11/2/2000-669535,4713045031514
11/2/2000-445467,4934567911737
11/2/2000-998512,4711254012041
11/2/2000-570565,4710010010017
11/2/2000-666244,4710046036586
11/2/2000-941440,4712031000060
11/2/2000-570565,4711684600566
11/2/2000-43748,4710126392014
11/2/2000-161084,4710189810340
11/2/2000-103800,20565794
11/2/2000-136303,4710088412966
11/2/2000-921732,4710047502011
11/2/2000-323215,4710247005206
11/2/2000-975186,4712277888316
11/2/2000-137027,4710088410139
11/2/2000-69946,4710735511035
11/2/2000-333122,4710740600151
11/2/2000-303392,4710247005206
11/2/2000-424172,4711271000472
11/2/2000-29421,4710126091863
11/2/2000-26550,8999002568972
11/2/2000-426282,4710943100410
11/2/2000-129183,4711616061830
11/2/2000-865388,74603003287
11/2/2000-26550,4710105002026
11/2/2000-628662,4710323168054
11/2/2000-197038,4903050141272
11/2/2000-157025,4710303280172
11/2/2000-402590,4712453001096
11/2/2000-29421,4710095987402
11/2/2000-161541,4710175565131
11/2/2000-95549,4902520163103
11/2/2000-26550,4710022275503
11/2/2000-811644,4710065234567
11/2/2000-1175196,4710247005206
11/2/2000-356220,4711518006205
11/2/2000-707985,4714981010038
11/2/2000-1023299,4710247006807
11/2/2000-321433,4710467551224
11/2/2000-919937,4710735511035
11/2/2000-919937,4713089002013
11/2/2000-81986,4710110222860
11/2/2000-1183054,4710088412201
11/2/2000-321433,4710247005831
11/2/2000-161541,4711202220467
11/2/2000-631020,4710105031811
11/2/2000-334563,4716326500990
11/2/2000-81986,8934614019061
11/2/2000-570565,4714981010038
11/2/2000-852845,4711300986999
11/2/2000-861052,4710148660047
11/2/2000-323215,4710088411761
11/2/2000-468718,4711022100017
11/2/2000-183031,4710076615256
11/2/2000-119283,4710105080123
11/2/2000-21951,4531907002003
11/2/2000-321433,4711527088889
11/2/2000-95549,4901074080911
11/2/2000-161084,4710022235507
11/2/2000-161084,4713608210172
11/2/2000-69946,4710140601505
11/2/2000-161084,76150215281
11/2/2000-81986,4712019100591
11/2/2000-69946,70501060902
11/2/2000-593625,4710085171545
11/2/2000-236645,4971706004561
11/2/2000-1058970,4710105045450
11/2/2000-321433,4710093060213
11/2/2000-975186,8888215880127
11/2/2000-26550,4710247005299
11/2/2000-95549,4710088410382
11/2/2000-889667,4718433614058
11/2/2000-48590,4710857000059
11/2/2000-593625,4710088412973
11/2/2000-334563,4710047504381
11/2/2000-161084,748675116250
11/2/2000-161084,4710731050101
11/2/2000-770910,4710247005206
11/2/2000-399449,4710091330103
11/2/2000-323215,4901930129167
11/2/2000-321433,4719862470192
11/2/2000-29421,4710088410139
11/2/2000-669535,4714981010038
11/2/2000-540681,4710192225520
11/2/2000-631020,4710088414328
11/2/2000-570565,4710105045443
11/2/2000-89203,4711985005626
11/2/2000-334563,4712453006022
11/2/2000-333122,4714981011011
11/2/2000-998512,4717265990163
11/2/2000-137027,4711634002754
11/2/2000-921732,4712019100591
11/2/2000-21951,4713811100031
11/2/2000-631020,4710421090264
11/2/2000-26550,4710626111351
11/2/2000-323215,20557362
11/2/2000-69946,4711663000264
11/2/2000-1823,300410855611
11/2/2000-145930,4711447000688
11/2/2000-570565,4710298921074
11/2/2000-48590,4711524000419
11/2/2000-157025,4710094014383
11/2/2000-730457,4710320228638
11/2/2000-347877,4710088410139
11/2/2000-468718,4710088490353
11/2/2000-157025,8801051201215
11/2/2000-730457,4710043004908
11/2/2000-506618,4710265849066
11/2/2000-183031,4710199010174
11/2/2000-21951,4713154428274
11/2/2000-25805,4710498243228
11/2/2000-134941,4710311010129
11/2/2000-26550,4710022233503
11/2/2000-88541,4710314430009
11/2/2000-570565,4711437000131
11/2/2000-303392,4710126010123
11/2/2000-48590,4710105023458
11/2/2000-570565,4902704881052
11/2/2000-865388,4710583996008
11/2/2000-190138,4710467221516
11/2/2000-81986,4710626844259
11/2/2000-380300,4710283125029
11/2/2000-48590,4711524000396
11/2/2000-205115,4711767670103
11/2/2000-136303,20565794
11/2/2000-353540,4716828863708
11/2/2000-399449,4710020822426
11/2/2000-356220,4719090301084
11/2/2000-790109,4714981010038
11/2/2000-29421,4710011433501
11/2/2000-380300,4902430001779
11/2/2000-1026351,4711258001256
11/2/2000-662123,4710057510129
11/2/2000-161084,4710154012144
11/2/2000-23795,4903065065112
11/2/2000-421317,4710063312144
11/2/2000-323215,8850425001319
11/2/2000-334563,4712453006237
11/2/2000-26550,4902704881052
11/2/2000-48590,49584080
11/2/2000-48590,4710046036586
11/2/2000-380300,4710126091863
11/2/2000-334563,4710011402019
11/2/2000-134941,4712425010712
11/2/2000-321433,9556023331146
11/2/2000-50982,4710085172696
11/2/2000-190138,4710088410139
11/2/2000-26550,4712598000015
11/2/2000-157025,4711258007371
11/2/2000-21951,9556121004379
11/2/2000-119283,4710085172696
11/2/2000-21951,9300605710078
11/2/2000-82723,4710172030014
11/2/2000-48590,4710105023410
11/2/2000-303392,40000015314
11/2/2000-48590,4713627830139
11/2/2000-81986,20546236
11/2/2000-205115,4719111313102
11/2/2000-321433,4710334041810
11/2/2000-303392,40000015321
11/2/2000-323215,4710088414113
11/2/2000-23795,4710265849066
11/2/2000-161084,4710049001987
11/2/2000-82723,4711985005626
11/2/2000-334563,4711347020052
11/2/2000-1823,4714276145315
11/2/2000-48590,4719090105002
11/2/2000-157025,4710247005237
11/2/2000-161084,80050278
11/2/2000-161084,4901988446612
11/2/2000-26550,4710382019595
11/2/2000-81986,4710172020077
11/2/2000-26550,4710176021445
11/2/2000-26550,8000380004966
11/2/2000-42963,4714706813043
11/2/2000-730457,4710265849066
11/2/2000-628662,4710063111389
11/2/2000-1657098,4710189810340
11/2/2000-993869,4710543282318
11/2/2000-1243635,4714981010038
11/2/2000-1666052,4710011412223
11/2/2000-1546439,4712697450216
11/2/2000-1400670,4710515535022
11/2/2000-1546439,4719852425096
11/2/2000-1518603,20515478
11/2/2000-1534108,4713071811159
11/2/2000-1380934,4712425010255
11/2/2000-1075274,4710697560102
11/2/2000-1719451,4714072300420
11/2/2000-1546439,4714499803122
11/2/2000-1243635,4710085104130
11/2/2000-1163919,4710175565551
11/2/2000-1602197,4710018031632
11/2/2000-957885,4719862470208
11/2/2000-1433067,8888021100624
11/2/2000-1636208,4719859975044
11/2/2000-1507126,9557615168355
11/2/2000-1191004,4711186319966
11/2/2000-1191004,4710105055046
11/2/2000-1165647,20424183
11/2/2000-1747300,4710082044002
11/2/2000-915328,52742679709
11/2/2000-991407,4710126194281
11/2/2000-593625,4712552007821
11/2/2000-1054743,4710347681409
11/2/2000-957885,4710467221196
11/2/2000-570565,4712425010712
11/2/2000-1365207,4711588210205
11/2/2000-137027,4710030456604
11/2/2000-1524086,4710011402026
11/2/2000-570565,4711572001260
11/2/2000-628662,4711271000014
11/2/2000-790109,4710626428817
11/2/2000-21951,4710200402493
11/2/2000-1451115,4710508101517
11/2/2000-570565,8801051201215
11/2/2000-426282,4710265849066
11/2/2000-740609,4711186400237
11/2/2000-321433,4710126011151
11/2/2000-157025,4710985010272
11/2/2000-397391,4719090301046
11/2/2000-886628,4719854750202
11/2/2000-1524086,4710088443250
11/2/2000-707985,8851991502415
11/2/2000-1068610,4710105023762
11/2/2000-334563,4710247005299
11/2/2000-952712,4710088410382
11/2/2000-866392,4711606022063
11/2/2000-629539,4717097101027
11/2/2000-629539,4710339012051
11/2/2000-1075717,4710249002869
11/2/2000-628662,4711369000025
11/2/2000-397391,4719090301084
11/2/2000-543125,4710088490483
11/2/2000-1093476,4710740102235
11/2/2000-889667,4710570001906
11/2/2000-941440,4710543310059
11/2/2000-321433,4710943101318
11/2/2000-919937,4710661202540
11/2/2000-347877,4710126392014
11/2/2000-911306,4710054390960
11/2/2000-1573879,4972045758337
11/2/2000-1249477,4710373102107
11/2/2000-161084,4717097101027
11/2/2000-861052,4973167117958
11/2/2000-662123,4710175567111
11/2/2000-982771,4710094020568
11/2/2000-919937,93432641
11/2/2000-906456,4710583350701
11/2/2000-909303,4719854750158
11/2/2000-333122,4710594412009
11/2/2000-952712,4710110200028
11/2/2000-1023299,8801043150606
11/2/2000-1151404,4710525600123
11/2/2000-1666052,4711524000907
11/2/2000-1534535,4711207003089
11/2/2000-909303,4710018004605
11/2/2000-1587203,51000024237
11/2/2000-1546439,4710314434038
11/2/2000-1058970,4710126392014
11/2/2000-1433067,4713958210266
11/2/2000-889667,8411732108810
11/2/2000-998512,4710126031890
11/2/2000-1451115,4710320224265
11/2/2000-1365207,719859796124
11/2/2000-1095685,4710494050110
11/2/2000-1262766,4714981010038
11/2/2000-1401752,4710205007297
11/2/2000-1186987,20544232
11/2/2000-1823,20398576
11/2/2000-157025,4710303267814
11/2/2000-1401752,4710036220100
11/2/2000-842525,4711046199530
11/2/2000-161084,4711985005589
11/2/2000-190138,4710172030106
11/2/2000-397391,41333600017
11/2/2000-321433,4710247000058
11/2/2000-666244,4714981010038
11/2/2000-628662,4711634002297
11/2/2000-505604,4710114606048
11/2/2000-707985,4710088490445
11/2/2000-29421,4710047502011
11/2/2000-334563,4710094004087
11/2/2000-790109,4710254011627
11/2/2000-535021,4710085172696
11/2/2000-861052,4710515540132
11/2/2000-1365207,4713089001009
11/2/2000-535021,4710110221511
11/2/2000-784849,4712031000725
11/2/2000-48590,4711524000471
11/2/2000-740609,20470739
11/2/2000-399449,4712425010255
11/2/2000-975186,4710199010778
11/2/2000-921732,4719090105002
11/2/2000-506618,4710254011696
11/2/2000-629539,4710088433305
11/2/2000-628662,4710572001225
11/2/2000-909303,4710094014857
11/2/2000-1823,4710076132036
11/2/2000-1058970,4710085150311
11/2/2000-1033571,4710105031682
11/2/2000-1565157,4710498236251
11/2/2000-1451115,4711271000472
11/2/2000-236645,4710740600212
11/2/2000-1068610,4714981010038
11/2/2000-878586,4714981010038
11/2/2000-919937,4901422038939
11/2/2000-533515,4715062861105
11/2/2000-380300,4710047511051
11/2/2000-540681,4712054702255
11/2/2000-790109,4710543310059
11/2/2000-1640496,4711572001260
11/2/2000-1183054,4710626844358
11/2/2000-161084,4710047502684
11/2/2000-834568,4710943101318
11/2/2000-533737,4710085120093
11/2/2000-1033571,4710085172696
11/2/2000-380300,4710467221196
11/2/2000-889667,4710363385008
11/2/2000-570565,4711153001511
11/2/2000-666244,9556001589101
11/2/2000-679701,4710249002869
11/2/2000-1012392,51000135568
11/2/2000-730457,4710085172702
11/2/2000-1163063,4715140007609
11/2/2000-219747,4710046011101
11/2/2000-334563,4710144201404
11/2/2000-402590,4710294110809
11/2/2000-402590,9310052751227
11/2/2000-321433,9556023331153
11/2/2000-86059,4711254012027
11/2/2000-838061,4719090105002
11/2/2000-81986,74603003171
11/2/2000-117173,4714981010038
11/2/2000-380300,4710088450319
11/2/2000-895651,4710030616022
11/2/2000-604307,4714617946069
11/2/2000-730457,4710254015021
11/2/2000-919937,48001271326
11/2/2000-1735925,4710382019854
11/2/2000-1023299,4710861100011
11/2/2000-941440,4710114361114
11/2/2000-1033571,4710088432476
11/2/2000-1359145,4711001302104
11/2/2000-1163919,4710175565131
11/2/2000-1487930,4710085172696
11/2/2000-535021,4710871000165
11/2/2000-1423341,20546434
11/2/2000-397391,9300644131735
11/2/2000-1163919,4710126030138
11/2/2000-1380934,4710265847666
11/2/2000-75930,4714981010038
11/2/2000-982771,4710160013067
11/2/2000-1507126,4710572001225
11/2/2000-878586,723125481966
11/2/2000-1033380,4712494211225
11/2/2000-424172,4713390600021
11/2/2000-399449,4710114362029
11/2/2000-183031,4710015202912
11/2/2000-790109,4710088434258
11/2/2000-1175196,4714981010038
11/2/2000-828222,8992741941327
11/2/2000-1033380,4712494211201
11/2/2000-838061,4719090900058
11/2/2000-770910,4710088414328
11/2/2000-1557824,4710908131824
11/2/2000-898713,4710088410139
11/2/2000-628662,4710572001218
11/2/2000-533515,4714072300369
11/2/2000-838061,4714617946069
